latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-30.2822,152.5565,370,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,301,165.4,D,0
-30.2846,152.5429,355.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,82,6.3,299.2,100.8,D,0
-30.3311,152.2749,327.4,1.3,1.1,2019-09-07,0400,Aqua,MODIS,58,6.3,296.5,27.4,D,0
-30.3007,152.3905,325.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,81,6.3,296.2,27.6,D,0
-30.3235,152.259,327.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,54,6.3,295.1,27.9,D,0
-30.257,152.5791,323.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,79,6.3,292.1,29.8,D,0
-30.2595,152.5651,386.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,302,267.1,D,0
-30.2618,152.5519,354.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,86,6.3,298.8,99.8,D,0
-30.2492,152.563,345.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,65,6.3,293.5,70.2,D,0
-30.2517,152.5494,344.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,67,6.3,293.5,66.7,D,0
-30.301,152.2686,320,1.3,1.1,2019-09-07,0400,Aqua,MODIS,63,6.3,296.4,13.6,D,0
-30.3035,152.2538,332.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,85,6.3,298.9,36.3,D,0
-30.2269,152.6292,310.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,26,6.3,290,13,D,0
-30.2293,152.6156,324.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,80,6.3,292.2,30.8,D,0
-30.2609,152.4373,319.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,26,6.3,292.4,19.1,D,0
-30.2633,152.4239,333.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,87,6.3,294.5,41.7,D,0
-30.2935,152.2518,350.8,1.3,1.1,2019-09-07,0400,Aqua,MODIS,96,6.3,299.5,80.7,D,0
-30.2958,152.2383,333.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,81,6.3,297.7,38.3,D,0
-30.294,152.2608,332.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,86,6.3,297.4,32.1,D,0
-30.2964,152.2467,349.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,95,6.3,300,75.8,D,0
-30.2216,152.6227,330.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,85,6.3,292,42.2,D,0
-30.2382,152.5262,344.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,93,6.3,294,71.5,D,0
-30.2453,152.4849,338,1.3,1.1,2019-09-07,0400,Aqua,MODIS,78,6.3,293.2,50.6,D,0
-30.2476,152.4713,399.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,305.1,361.3,D,0
-30.2499,152.4578,344.4,1.3,1.1,2019-09-07,0400,Aqua,MODIS,93,6.3,297.6,65.7,D,0
-30.2523,152.4442,323.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,69,6.3,292.6,21.6,D,0
-30.2546,152.4306,346.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,94,6.3,295.2,70.8,D,0
-30.2569,152.4171,332.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,60,6.3,294.9,35,D,0
-30.2863,152.2449,336.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,89,6.3,298.1,43.9,D,0
-30.2256,152.5378,358.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,99,6.3,291.7,116.9,D,0
-30.228,152.524,444.8,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,309.7,955,D,0
-30.2304,152.5102,400,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,305,364.1,D,0
-30.235,152.4832,325,1.3,1.1,2019-09-07,0400,Aqua,MODIS,43,6.3,293.6,24.4,D,0
-30.2374,152.4696,362.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,298.2,125.8,D,0
-30.2398,152.4556,337.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,79,6.3,296.4,47.4,D,0
-30.2491,152.4012,324.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,80,6.3,294.8,23.9,D,0
-30.2514,152.3879,325.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,81,6.3,296.4,24.8,D,0
-30.2763,152.2425,323.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,61,6.3,296.1,20,D,0
-30.2178,152.5219,363.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,297.1,133.4,D,0
-30.2201,152.5082,374.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,303,181.9,D,0
-30.2225,152.4946,356.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,98,6.3,297.5,95.9,D,0
-30.2249,152.4806,349.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,94,6.3,296.2,73,D,0
-30.2273,152.4667,340.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,58,6.3,295.1,49.1,D,0
-30.2296,152.4534,333,1.3,1.1,2019-09-07,0400,Aqua,MODIS,51,6.3,295.4,36.1,D,0
-30.2639,152.2537,332.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,83,6.3,296.8,32.5,D,0
-30.2663,152.2398,338.4,1.3,1.1,2019-09-07,0400,Aqua,MODIS,90,6.3,298.5,45.6,D,0
-30.1999,152.5027,349.4,1.3,1.1,2019-09-07,0400,Aqua,MODIS,78,6.3,297.6,80.4,D,0
-30.192,152.4872,338.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,51,6.3,295.5,50.5,D,0
-30.1945,152.4733,347.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,85,6.3,295.5,75.9,D,0
-30.1969,152.4593,338.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,68,6.3,292.6,50.5,D,0
-30.1994,152.4451,341.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,92,6.3,293.1,61,D,0
-30.2362,152.233,322.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,45,6.3,295.1,16.6,D,0
-30.2385,152.2198,332.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,85,6.3,296.5,34.9,D,0
-30.1917,152.4288,318.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,57,6.3,289.4,20.9,D,0
-30.194,152.4157,352.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,97,6.3,293.6,97,D,0
-30.1963,152.4025,349,1.3,1.1,2019-09-07,0400,Aqua,MODIS,95,6.3,294.8,83.3,D,0
-30.2285,152.2175,324,1.3,1.1,2019-09-07,0400,Aqua,MODIS,52,6.3,297.7,20.9,D,0
-30.2108,152.1998,369.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,303.1,154.7,D,0
-30.21,152.2063,339.8,1.3,1.1,2019-09-07,0400,Aqua,MODIS,90,6.3,299,51.3,D,0
-30.2122,152.1934,336.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,89,6.3,299.6,44.9,D,0
-30.2,152.2043,356.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,98,6.3,300.9,98.8,D,0
-30.2021,152.1915,384.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,305.8,236.2,D,0
-30.1629,152.3602,356,1.3,1.1,2019-09-07,0400,Aqua,MODIS,98,6.3,296,106.5,D,0
-30.1652,152.347,356.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,98,6.3,298.4,106,D,0
-30.1673,152.3347,341.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,91,6.3,297.5,57.6,D,0
-30.1785,152.269,326.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,81,6.3,294.7,24.6,D,0
-30.181,152.2548,326.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,82,6.3,294.5,26.1,D,0
-30.1921,152.1895,321.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,62,6.3,297.3,19.1,D,0
-30.1572,152.3326,338.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,87,6.3,297.2,52.9,D,0
-30.1592,152.3205,352.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,97,6.3,300.9,88.4,D,0
-30.1614,152.308,333.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,76,6.3,299.6,36.9,D,0
-30.1741,152.1728,337.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,80,6.3,298.5,44.7,D,0
-30.1663,152.1582,339.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,75,6.3,301.1,49.9,D,0
-30.1562,152.1563,386.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,305.1,245.1,D,0
-30.1463,152.1535,348.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,95,6.3,297.1,72.5,D,0
-30.1365,152.1501,343,1.3,1.1,2019-09-07,0400,Aqua,MODIS,55,6.3,301.1,57.1,D,0
-30.0965,152.2742,332.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,50,6.3,297.5,34.9,D,0
-30.1081,152.2056,334.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,79,6.3,294.6,41.6,D,0
-30.0841,152.2852,364.8,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,300.3,136.3,D,0
-30.0865,152.2711,360.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,302.9,116.6,D,0
-30.089,152.2567,323.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,44,6.3,295.6,22.8,D,0
-30.0913,152.2433,346.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,94,6.3,296.8,69.4,D,0
-30.0937,152.2292,351,1.3,1.1,2019-09-07,0400,Aqua,MODIS,96,6.3,299.2,82.7,D,0
-30.0959,152.216,350.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,96,6.3,299.8,82.5,D,0
-30.0766,152.2681,361.4,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,299.5,121.9,D,0
-30.0791,152.2535,336,1.3,1.1,2019-09-07,0400,Aqua,MODIS,73,6.3,297.4,45.6,D,0
-29.7193,152.7231,322.7,1.4,1.2,2019-09-07,0400,Aqua,MODIS,78,6.3,301,25.2,D,0
-29.7292,152.6663,309.7,1.4,1.2,2019-09-07,0400,Aqua,MODIS,56,6.3,299,9.1,D,0
-29.7089,152.7207,310.4,1.4,1.2,2019-09-07,0400,Aqua,MODIS,18,6.3,300,7.5,D,0
-29.7554,152.4554,330.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,85,6.3,300.5,36.6,D,0
-29.7381,152.4932,331.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,67,6.3,296.9,38.5,D,0
-29.7404,152.4801,330.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,41,6.3,298.4,34.3,D,0
-29.7451,152.4534,320.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,70,6.3,301.3,19.5,D,0
-29.7278,152.4909,320.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,22,6.3,297.9,20.2,D,0
-29.73,152.4782,332,1.3,1.1,2019-09-07,0400,Aqua,MODIS,68,6.3,299.8,37,D,0
-29.7348,152.4512,350.8,1.3,1.1,2019-09-07,0400,Aqua,MODIS,96,6.3,302.8,84.9,D,0
-29.7372,152.4374,325.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,55,6.3,299.9,25.2,D,0
-29.5745,153.2224,328.3,1.5,1.2,2019-09-07,0400,Aqua,MODIS,60,6.3,299.6,37.3,D,0
-29.561,153.235,322,1.5,1.2,2019-09-07,0400,Aqua,MODIS,31,6.3,297.5,24.8,D,0
-29.5638,153.2198,351.9,1.5,1.2,2019-09-07,0400,Aqua,MODIS,96,6.3,304.6,108.5,D,0
-29.5665,153.2048,323.9,1.5,1.2,2019-09-07,0400,Aqua,MODIS,31,6.3,301.6,27,D,0
-29.7089,152.4167,323.4,1.3,1.1,2019-09-07,0400,Aqua,MODIS,52,6.3,298,22.8,D,0
-29.5708,153.2318,325.3,1.5,1.2,2019-09-07,0400,Aqua,MODIS,78,6.3,297.8,32.9,D,0
-29.5735,153.2166,330.9,1.5,1.2,2019-09-07,0400,Aqua,MODIS,85,6.3,300.6,44,D,0
-29.5601,153.2291,338.2,1.5,1.2,2019-09-07,0400,Aqua,MODIS,90,6.3,300.3,62,D,0
-29.5627,153.214,335.6,1.5,1.2,2019-09-07,0400,Aqua,MODIS,88,6.3,304.3,55,D,0
-29.5654,153.199,316.7,1.5,1.2,2019-09-07,0400,Aqua,MODIS,29,6.3,301.3,15.4,D,0
-29.5493,153.2264,351.4,1.5,1.2,2019-09-07,0400,Aqua,MODIS,96,6.3,301.3,105.6,D,0
-29.552,153.2115,334,1.5,1.2,2019-09-07,0400,Aqua,MODIS,87,6.3,303.4,50.5,D,0
-29.5547,153.1965,319.4,1.5,1.2,2019-09-07,0400,Aqua,MODIS,44,6.3,303.5,19.2,D,0
-29.5412,153.209,333,1.5,1.2,2019-09-07,0400,Aqua,MODIS,86,6.3,301.9,47.1,D,0
-29.3356,152.4332,318.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,58,6.3,301,17.2,D,0
-28.998,153.271,313.5,1.5,1.2,2019-09-07,0400,Aqua,MODIS,67,6.3,296.3,15.9,D,0
-28.9955,153.2811,307.6,1.5,1.2,2019-09-07,0400,Aqua,MODIS,48,6.3,295.7,8.7,D,0
-28.9983,153.2656,307.5,1.5,1.2,2019-09-07,0400,Aqua,MODIS,48,6.3,296.1,8.5,D,0
-29.503,150.1925,317.6,1.1,1,2019-09-07,0400,Aqua,MODIS,65,6.3,303,8.1,D,0
-29.1022,152.4302,324.9,1.4,1.2,2019-09-07,0400,Aqua,MODIS,80,6.3,293.3,32.4,D,0
-29.0919,152.4279,342.5,1.4,1.2,2019-09-07,0400,Aqua,MODIS,92,6.3,294.8,69,D,0
-29.0966,152.401,328.3,1.4,1.2,2019-09-07,0400,Aqua,MODIS,22,6.3,296.4,30.5,D,0
-29.0989,152.3882,337.5,1.3,1.2,2019-09-07,0400,Aqua,MODIS,76,6.3,299.3,49.7,D,0
-29.1012,152.3747,348.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,95,6.3,302.7,81.4,D,0
-29.1036,152.3614,328.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,59,6.3,303.1,31.9,D,0
-29.0815,152.4255,381.9,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,299.7,242.1,D,0
-29.084,152.4116,386.9,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,306.2,273.3,D,0
-29.0863,152.3984,356.3,1.4,1.2,2019-09-07,0400,Aqua,MODIS,98,6.3,303.4,105.4,D,0
-29.0735,152.4104,337.1,1.4,1.2,2019-09-07,0400,Aqua,MODIS,72,6.3,299.7,47.8,D,0
-29.0758,152.3973,360.3,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,304.3,121.6,D,0
-29.0532,152.4637,332.8,1.4,1.2,2019-09-07,0400,Aqua,MODIS,86,6.3,295.8,46.2,D,0
-29.0558,152.4493,387,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,302.1,283.2,D,0
-29.0582,152.4355,349.5,1.4,1.2,2019-09-07,0400,Aqua,MODIS,95,6.3,299.1,87.1,D,0
-29.0653,152.3959,333.5,1.4,1.2,2019-09-07,0400,Aqua,MODIS,86,6.3,299.1,38,D,0
-29.078,152.3244,364.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,299.7,146.4,D,0
-29.0807,152.3092,334.8,1.3,1.1,2019-09-07,0400,Aqua,MODIS,87,6.3,294,50.9,D,0
-29.0673,152.4035,336.4,1.4,1.2,2019-09-07,0400,Aqua,MODIS,74,6.3,299.8,43.1,D,0
-29.0697,152.3896,326.5,1.4,1.2,2019-09-07,0400,Aqua,MODIS,51,6.3,299.7,23,D,0
-29.0794,152.3331,338.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,89,6.3,296.5,52.6,D,0
-29.0821,152.3175,349.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,95,6.3,297.2,85.3,D,0
-29.0402,152.4985,349.3,1.4,1.2,2019-09-07,0400,Aqua,MODIS,95,6.3,296.1,88.7,D,0
-29.0427,152.484,371.9,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,300.9,185.6,D,0
-29.0452,152.4696,349.7,1.4,1.2,2019-09-07,0400,Aqua,MODIS,90,6.3,298.1,84.9,D,0
-29.0477,152.455,372.6,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,302,183.6,D,0
-29.0501,152.4412,391,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,307.3,305.4,D,0
-29.0523,152.4284,330.6,1.4,1.2,2019-09-07,0400,Aqua,MODIS,46,6.3,300.1,29,D,0
-29.057,152.4012,330.9,1.4,1.2,2019-09-07,0400,Aqua,MODIS,65,6.3,298.3,30.3,D,0
-29.0593,152.3876,330.9,1.4,1.2,2019-09-07,0400,Aqua,MODIS,76,6.3,299.7,30.7,D,0
-29.0692,152.3304,326.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,53,6.3,298.3,25.6,D,0
-29.0717,152.3154,333.8,1.3,1.1,2019-09-07,0400,Aqua,MODIS,64,6.3,296.4,43.6,D,0
-29.1065,152.1123,319.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,73,6.3,296,16.9,D,0
-29.1088,152.099,330.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,84,6.3,297.3,33.8,D,0
-29.111,152.0857,327.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,77,6.3,299.2,26.4,D,0
-29.0273,152.5102,350.4,1.4,1.2,2019-09-07,0400,Aqua,MODIS,96,6.3,298.1,91.4,D,0
-29.0298,152.4959,381,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,306,240.6,D,0
-29.0323,152.4816,388.4,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,306.8,288.7,D,0
-29.0347,152.4674,362.7,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,302,130.6,D,0
-29.0371,152.4536,340.9,1.4,1.2,2019-09-07,0400,Aqua,MODIS,71,6.3,299.7,54.8,D,0
-29.0986,152.0967,328.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,82,6.3,299.8,29.1,D,0
-29.1009,152.0833,327.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,82,6.3,299.8,27,D,0
-29.1032,152.0701,313.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,27,6.3,299.5,7.5,D,0
-29.0144,152.5223,369.9,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,301.2,176.6,D,0
-29.0169,152.5076,368.5,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,305.1,167.8,D,0
-29.0014,152.5342,374.8,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,296.8,207.3,D,0
-29.004,152.5198,451.4,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,328.2,1158.5,D,0
-29.0065,152.5052,388.8,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,311.3,296.7,D,0
-29.009,152.491,341.5,1.4,1.2,2019-09-07,0400,Aqua,MODIS,79,6.3,298.3,62.2,D,0
-29.0189,152.4344,333.9,1.4,1.2,2019-09-07,0400,Aqua,MODIS,56,6.3,295.7,35.1,D,0
-29.0213,152.4211,347.7,1.4,1.2,2019-09-07,0400,Aqua,MODIS,94,6.3,299.7,68.3,D,0
-29.0236,152.4078,333.1,1.4,1.2,2019-09-07,0400,Aqua,MODIS,53,6.3,300.7,28.9,D,0
-28.9936,152.5173,336,1.4,1.2,2019-09-07,0400,Aqua,MODIS,88,6.3,296.6,52.8,D,0
-29.0087,152.4313,349.7,1.4,1.2,2019-09-07,0400,Aqua,MODIS,91,6.3,296.1,74.8,D,0
-29.0111,152.4177,389.6,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,305.1,285.7,D,0
-29.0134,152.4047,393.8,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,309.9,320.2,D,0
-28.9983,152.429,351,1.4,1.2,2019-09-07,0400,Aqua,MODIS,87,6.3,301.8,79.8,D,0
-29.023,152.2888,341.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,63,6.3,294.5,58.9,D,0
-29.074,151.9954,334,1.3,1.1,2019-09-07,0400,Aqua,MODIS,87,6.3,300.5,40.3,D,0
-28.9829,152.4553,334.4,1.4,1.2,2019-09-07,0400,Aqua,MODIS,71,6.3,296.2,46.4,D,0
-29.0639,151.9933,318.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,71,6.3,299.6,14.5,D,0
-29.0023,152.2848,341.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,71,6.3,296,58.4,D,0
-28.9698,152.4078,366.4,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,302.2,142.7,D,0
-28.9723,152.3941,394.6,1.4,1.2,2019-09-07,0400,Aqua,MODIS,100,6.3,308,325.6,D,0
-28.9748,152.3801,352.3,1.4,1.2,2019-09-07,0400,Aqua,MODIS,90,6.3,299.3,86.2,D,0
-28.9773,152.3659,335.5,1.4,1.2,2019-09-07,0400,Aqua,MODIS,58,6.3,294.5,41.1,D,0
-28.9798,152.3519,352.1,1.3,1.2,2019-09-07,0400,Aqua,MODIS,96,6.3,296.4,92.6,D,0
-28.9821,152.3388,332.8,1.3,1.1,2019-09-07,0400,Aqua,MODIS,68,6.3,294.4,37,D,0
-28.9844,152.3255,333.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,86,6.3,295.2,39.4,D,0
-28.9757,152.4036,355,1.4,1.2,2019-09-07,0400,Aqua,MODIS,72,6.3,301.1,101.5,D,0
-28.978,152.3898,359.6,1.4,1.2,2019-09-07,0400,Aqua,MODIS,79,6.3,302.8,117.3,D,0
-28.9804,152.3758,343,1.4,1.2,2019-09-07,0400,Aqua,MODIS,59,6.3,297.8,63.2,D,0
-28.9828,152.362,338.3,1.4,1.2,2019-09-07,0400,Aqua,MODIS,68,6.3,295.2,53.4,D,0
-28.9851,152.3488,328,1.3,1.2,2019-09-07,0400,Aqua,MODIS,47,6.3,294.5,33.1,D,0
-28.9898,152.3216,328.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,38,6.3,297.4,30,D,0
-28.9971,152.2783,335.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,25,6.3,296.7,44.1,D,0
-28.9628,152.4156,337.5,1.4,1.2,2019-09-07,0400,Aqua,MODIS,44,6.3,296.7,51.6,D,0
-28.9653,152.4016,355.4,1.4,1.2,2019-09-07,0400,Aqua,MODIS,98,6.3,299.5,107.3,D,0
-28.9677,152.3877,351.8,1.4,1.2,2019-09-07,0400,Aqua,MODIS,96,6.3,299.2,94.8,D,0
-28.9725,152.3594,308.8,1.4,1.2,2019-09-07,0400,Aqua,MODIS,37,6.3,292.7,10.5,D,0
-28.9749,152.3454,329.3,1.3,1.2,2019-09-07,0400,Aqua,MODIS,83,6.3,293.3,41.2,D,0
-28.9716,152.3029,337,1.3,1.1,2019-09-07,0400,Aqua,MODIS,75,6.3,293.6,53.1,D,0
-28.9739,152.2892,344.8,1.3,1.1,2019-09-07,0400,Aqua,MODIS,90,6.3,297.6,73.7,D,0
-29.0013,150.7817,315.8,1.1,1.1,2019-09-07,0400,Aqua,MODIS,61,6.3,302.6,10.1,D,0
-28.6747,152.631,335.8,1.4,1.2,2019-09-07,0400,Aqua,MODIS,88,6.3,300.8,53.2,D,0
-28.6335,151.9344,357.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,98,6.3,300.1,104.5,D,0
-28.6358,151.9211,338.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,48,6.3,298.2,44.1,D,0
-28.638,151.9081,334.7,1.3,1.1,2019-09-07,0400,Aqua,MODIS,83,6.3,297.5,40,D,0
-28.6402,151.8951,321.2,1.3,1.1,2019-09-07,0400,Aqua,MODIS,58,6.3,299.5,18.2,D,0
-28.6211,151.9452,376.1,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,300.9,192.4,D,0
-28.6234,151.9319,377,1.3,1.1,2019-09-07,0400,Aqua,MODIS,100,6.3,304.2,195.9,D,0
-28.6257,151.9186,341.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,60,6.3,297.8,52.3,D,0
-28.6279,151.9057,344.6,1.3,1.1,2019-09-07,0400,Aqua,MODIS,93,6.3,299,63.6,D,0
-28.6301,151.8929,325.3,1.3,1.1,2019-09-07,0400,Aqua,MODIS,52,6.3,298.7,24.2,D,0
-28.611,151.9429,320.5,1.3,1.1,2019-09-07,0400,Aqua,MODIS,74,6.3,295.6,19.6,D,0
-28.6133,151.9296,321,1.3,1.1,2019-09-07,0400,Aqua,MODIS,75,6.3,295.4,20.1,D,0
-28.6156,151.9164,351.4,1.3,1.1,2019-09-07,0400,Aqua,MODIS,92,6.3,297.3,84.1,D,0
-28.6178,151.9034,356.9,1.3,1.1,2019-09-07,0400,Aqua,MODIS,98,6.3,297.1,105.3,D,0
-28.62,151.8905,319,1.3,1.1,2019-09-07,0400,Aqua,MODIS,69,6.3,294.6,17.1,D,0
-28.4483,152.3385,320.4,1.4,1.2,2019-09-07,0400,Aqua,MODIS,70,6.3,300.9,18,D,0
-28.4404,152.3218,344.9,1.4,1.2,2019-09-07,0400,Aqua,MODIS,93,6.3,301.1,69,D,0
-28.4429,152.308,346.7,1.4,1.2,2019-09-07,0400,Aqua,MODIS,94,6.3,303.8,74.8,D,0
-28.4301,152.3193,329,1.4,1.2,2019-09-07,0400,Aqua,MODIS,46,6.3,299.7,31.2,D,0
-28.4325,152.3057,355.3,1.4,1.2,2019-09-07,0400,Aqua,MODIS,98,6.3,302.2,106.2,D,0
-28.4362,152.3154,358.7,1.4,1.2,2019-09-07,0400,Aqua,MODIS,99,6.3,303.9,119.4,D,0
-28.4386,152.3018,348.1,1.4,1.2,2019-09-07,0400,Aqua,MODIS,94,6.3,305.6,79.8,D,0
-28.0498,153.1389,316.6,1.6,1.2,2019-09-07,0400,Aqua,MODIS,66,6.3,302.4,16.4,D,0
-27.6136,152.8615,313.9,1.5,1.2,2019-09-07,0400,Aqua,MODIS,54,6.3,302.4,9.3,D,2
-27.6164,152.8462,322.3,1.5,1.2,2019-09-07,0400,Aqua,MODIS,73,6.3,302.9,23,D,2
-27.4812,150.8578,315.2,1.2,1.1,2019-09-07,0400,Aqua,MODIS,38,6.3,298.3,9.6,D,0
-27.4833,150.8458,322.2,1.2,1.1,2019-09-07,0400,Aqua,MODIS,72,6.3,298.6,18.3,D,0
-26.8384,152.4231,313.3,1.5,1.2,2019-09-07,0400,Aqua,MODIS,46,6.3,298.1,9.3,D,0
-26.8335,152.4302,314.5,1.5,1.2,2019-09-07,0400,Aqua,MODIS,54,6.3,299,12.9,D,0
-26.3684,150.5081,312.7,1.2,1.1,2019-09-07,0401,Aqua,MODIS,42,6.3,298.1,7.7,D,0
-26.4024,150.6817,341.5,1.2,1.1,2019-09-07,0401,Aqua,MODIS,90,6.3,300.3,49.7,D,0
-26.3997,150.6869,330.9,1.2,1.1,2019-09-07,0401,Aqua,MODIS,80,6.3,298.3,30.9,D,0
-26.4017,150.6749,326.3,1.2,1.1,2019-09-07,0401,Aqua,MODIS,44,6.3,300.7,22.6,D,0
